日期,difference,avg_gain_7,avg_loss_7,avg_gain_14,avg_loss_14,RSI_7,RSI_14,SMA_7 
2011-11-28,0.02,0.057,0.0439,0.0688,0.0546,56.462,55.699,49.95
2011-11-29,0.2,0.0775,0.0376,0.0782,0.0507,67.303,60.612,52.65
2011-11-30,-0.39,0.0664,0.088,0.0726,0.0749,42.975,49.165,52.914
2011-12-01,0.07,0.0669,0.0754,0.0724,0.0695,46.983,50.967,53.338
2011-12-02,-0.17,0.0574,0.0889,0.0672,0.0767,39.204,46.644,51.831
2011-12-05,-0.25,0.0492,0.1119,0.0624,0.0891,30.51,41.133,48.379
2011-12-06,0.02,0.045,0.0959,0.0594,0.0827,31.908,41.747,45.049
2011-12-07,-0.22,0.0386,0.1137,0.0551,0.0925,25.315,37.276,40.6
2011-12-08,-0.16,0.0331,0.1203,0.0512,0.0974,21.548,34.4,34.063
2011-12-09,-0.04,0.0283,0.1088,0.0476,0.0933,20.612,33.728,30.869
2011-12-12,0.06,0.0329,0.0933,0.0484,0.0866,26.04,35.797,27.877
2011-12-13,0.12,0.0453,0.0799,0.0536,0.0804,36.152,39.945,27.441
2011-12-14,-0.12,0.0388,0.0857,0.0497,0.0832,31.135,37.342,27.53
2011-12-15,-0.04,0.0333,0.0791,0.0462,0.0802,29.596,36.496,27.2
2011-12-16,0.28,0.0685,0.0678,0.0629,0.0744,50.227,45.757,30.759
2011-12-19,0.14,0.0787,0.0581,0.0684,0.0691,57.499,49.69,35.894
2011-12-20,0.02,0.0703,0.0498,0.0649,0.0642,58.505,50.216,41.308
2011-12-21,-0.08,0.0603,0.0541,0.0603,0.0653,52.68,47.955,45.113
2011-12-22,-0.1,0.0517,0.0607,0.056,0.0678,45.966,45.179,46.515
2011-12-23,0.11,0.06,0.052,0.0598,0.0629,53.541,48.682,49.716
2011-12-26,0.1,0.0657,0.0446,0.0627,0.0584,59.535,51.72,53.993
2011-12-27,-0.17,0.0563,0.0625,0.0582,0.0664,47.361,46.654,53.584
2011-12-28,-0.12,0.0483,0.0707,0.0541,0.0702,40.558,43.469,51.164
2011-12-30,0.12,0.0585,0.0606,0.0588,0.0652,49.088,47.364,49.818
2012-01-04,-0.27,0.0502,0.0905,0.0546,0.0799,35.649,40.54,47.385
2012-01-05,-0.58,0.043,0.1605,0.0507,0.1156,21.1,30.432,43.833
2012-01-06,-0.29,0.0369,0.179,0.0471,0.128,17.061,26.844,38.622
2012-01-09,0.09,0.0445,0.1534,0.0501,0.1189,22.456,29.59,33.325
2012-01-10,0.24,0.0724,0.1315,0.0637,0.1104,35.478,36.533,31.627
2012-01-11,0.0,0.062,0.1127,0.0591,0.1025,35.459,36.517,30.899
2012-01-12,-0.07,0.0532,0.1066,0.0549,0.1002,33.262,35.342,28.638
2012-01-13,-0.2,0.0456,0.1199,0.051,0.1073,27.523,32.162,27.477
2012-01-16,-0.07,0.0391,0.1128,0.0474,0.1047,25.711,31.109,28.136
2012-01-17,0.21,0.0635,0.0967,0.059,0.0972,39.608,37.717,31.357
2012-01-18,-0.28,0.0544,0.1229,0.0548,0.1102,30.652,33.157,32.528
2012-01-19,-0.02,0.0466,0.1082,0.0508,0.1038,30.073,32.804,31.755
2012-01-20,0.24,0.0743,0.0927,0.0644,0.0964,44.461,39.995,33.041
2012-01-30,0.12,0.0808,0.0795,0.0683,0.0895,50.375,43.228,35.486
2012-01-31,-0.03,0.0693,0.0724,0.0635,0.0852,48.876,42.648,38.537
2012-02-01,-0.04,0.0594,0.0678,0.0589,0.082,46.668,41.748,41.53
2012-02-02,0.04,0.0566,0.0581,0.0576,0.0762,49.316,42.994,42.917
2012-02-03,0.24,0.0828,0.0498,0.0706,0.0707,62.413,49.91,47.455
2012-02-06,-0.05,0.071,0.0498,0.0656,0.0692,58.745,48.61,51.551
2012-02-07,-0.11,0.0608,0.0584,0.0609,0.0721,50.977,45.734,52.481
2012-02-08,0.18,0.0779,0.0501,0.0694,0.067,60.829,50.825,53.975
2012-02-09,0.16,0.0896,0.0429,0.0759,0.0622,67.593,54.905,56.649
2012-02-10,0.03,0.0811,0.0368,0.0726,0.0578,68.757,55.62,59.804
2012-02-13,0.37,0.1224,0.0315,0.0938,0.0536,79.502,63.581,64.117
2012-02-14,0.03,0.1092,0.027,0.0893,0.0498,80.146,64.143,66.65
2012-02-15,0.01,0.095,0.0232,0.0836,0.0462,80.342,64.352,69.735
2012-02-16,0.08,0.0929,0.0199,0.0833,0.0429,82.328,65.951,74.214
2012-02-17,-0.09,0.0796,0.0299,0.0774,0.0463,72.664,62.516,75.905
2012-02-20,0.22,0.0996,0.0256,0.0876,0.043,79.523,67.02,77.609
2012-02-21,0.48,0.154,0.022,0.1156,0.0399,87.47,74.286,80.282
2012-02-22,0.18,0.1577,0.0188,0.1202,0.0371,89.318,76.359,81.684
2012-02-23,-0.21,0.1352,0.0461,0.1116,0.0494,74.543,69.262,80.884
2012-02-24,0.0,0.1159,0.0395,0.1036,0.0459,74.552,69.243,80.057
2012-02-27,0.01,0.1007,0.0339,0.097,0.0426,74.784,69.429,78.979
2012-02-28,0.07,0.0963,0.029,0.095,0.0396,76.826,70.524,79.574
2012-02-29,0.05,0.0897,0.0249,0.0918,0.0367,78.242,71.385,79.391
2012-03-01,0.05,0.0841,0.0213,0.0888,0.0341,79.761,72.199,78.289
2012-03-02,0.27,0.1106,0.0183,0.1018,0.0317,85.773,76.2,77.783
2012-03-05,-0.05,0.0948,0.0228,0.0945,0.033,80.582,74.063,78.646
2012-03-06,0.13,0.0998,0.0196,0.097,0.0306,83.555,75.964,79.932
2012-03-07,-0.24,0.0856,0.0511,0.0901,0.0456,62.589,66.341,78.19
2012-03-08,0.05,0.0805,0.0438,0.0872,0.0423,64.733,67.281,76.462
2012-03-09,0.19,0.0961,0.0375,0.0946,0.0393,71.901,70.595,75.556
2012-03-12,0.15,0.1038,0.0322,0.0985,0.0365,76.294,72.908,75.061
2012-03-13,-0.15,0.089,0.049,0.0915,0.0446,64.463,67.175,72.017
2012-03-14,-0.27,0.0763,0.0806,0.085,0.0607,48.6,58.284,67.448
2012-03-15,0.23,0.0982,0.0691,0.0953,0.0564,58.667,62.766,63.892
2012-03-16,0.08,0.0956,0.0592,0.0942,0.0523,61.727,64.245,63.769
2012-03-19,-0.1,0.082,0.065,0.0875,0.0558,55.752,61.006,62.486
2012-03-20,-0.29,0.0703,0.0972,0.0812,0.0725,41.94,52.775,58.206
2012-03-21,-0.29,0.0602,0.1247,0.0754,0.088,32.528,46.089,51.954
2012-03-22,-0.03,0.0516,0.1112,0.0701,0.0839,31.665,45.464,47.268
2012-03-23,0.03,0.0485,0.0953,0.0672,0.0779,33.697,46.258,45.139
2012-03-26,0.02,0.0445,0.0817,0.0638,0.0723,35.231,46.822,41.791
2012-03-27,-0.16,0.0381,0.0929,0.0593,0.0786,29.054,42.947,37.124
2012-03-28,-0.2,0.0327,0.1082,0.055,0.0873,23.178,38.596,32.47
2012-03-29,-0.04,0.028,0.0984,0.0511,0.0839,22.122,37.797,29.639
2012-03-30,0.04,0.0297,0.0844,0.0503,0.0779,26.0,39.181,28.707
2012-04-05,0.33,0.0726,0.0723,0.0703,0.0723,50.074,49.244,31.337
2012-04-06,-0.04,0.0622,0.0677,0.0653,0.07,47.853,48.208,33.359
2012-04-09,0.01,0.0548,0.058,0.0613,0.065,48.552,48.48,35.262
2012-04-10,-0.2,0.0469,0.0783,0.0569,0.0747,37.43,43.182,36.458
2012-04-11,0.0,0.0402,0.0671,0.0529,0.0693,37.435,43.235,38.495
2012-04-12,0.17,0.0588,0.0575,0.0612,0.0644,50.529,48.671,42.553
2012-04-13,-0.03,0.0504,0.0536,0.0569,0.0619,48.432,47.841,45.758
2012-04-16,0.26,0.0803,0.0459,0.0714,0.0575,63.599,55.337,47.69
2012-04-17,-0.13,0.0689,0.058,0.0663,0.0627,54.265,51.34,48.606
2012-04-18,0.1,0.0733,0.0497,0.0687,0.0582,59.563,54.082,50.179
2012-04-19,-0.04,0.0628,0.0483,0.0638,0.0569,56.496,52.803,52.903
2012-04-20,-0.02,0.0539,0.0442,0.0592,0.0543,54.914,52.104,55.4
2012-04-23,-0.36,0.0462,0.0894,0.055,0.0761,34.041,41.898,53.044
2012-04-24,-0.22,0.0396,0.108,0.0511,0.0864,26.799,37.109,49.954
2012-04-25,0.0,0.0339,0.0926,0.0474,0.0802,26.768,37.092,44.692
2012-04-26,0.01,0.0305,0.0794,0.0447,0.0745,27.723,37.445,40.901
2012-05-02,0.1,0.0404,0.068,0.0487,0.0692,37.239,41.251,37.711
2012-05-03,0.13,0.0532,0.0583,0.0545,0.0642,47.683,45.859,36.452
2012-05-04,-0.01,0.0456,0.0514,0.0506,0.0603,46.98,45.572,35.319
2012-05-07,0.02,0.042,0.0441,0.0484,0.056,48.75,46.305,37.42
2012-05-08,-0.09,0.036,0.0506,0.045,0.0585,41.54,43.423,39.526
2012-05-09,0.03,0.0351,0.0434,0.0439,0.0543,44.683,44.65,42.085
2012-05-10,-0.06,0.0301,0.0458,0.0408,0.0547,39.627,42.668,43.786
2012-05-11,-0.13,0.0258,0.0578,0.0378,0.0601,30.831,38.556,42.871
2012-05-14,0.01,0.0235,0.0495,0.0359,0.0558,32.162,39.094,40.653
2012-05-15,0.07,0.0302,0.0425,0.0383,0.0518,41.511,42.453,39.872
2012-05-16,0.01,0.0273,0.0364,0.0363,0.0481,42.827,42.954,39.026
2012-05-17,0.14,0.0434,0.0312,0.0437,0.0447,58.147,49.379,41.398
2012-05-18,-0.1,0.0372,0.041,0.0406,0.0486,47.54,45.461,41.806
2012-05-21,-0.04,0.0319,0.0409,0.0377,0.048,43.789,43.936,42.401
2012-05-22,0.06,0.0359,0.035,0.0393,0.0446,50.605,46.786,45.226
2012-05-23,0.0,0.0308,0.03,0.0365,0.0414,50.628,46.8,47.864
2012-05-24,-0.05,0.0264,0.0329,0.0339,0.042,44.489,44.609,48.289
2012-05-25,-0.28,0.0226,0.0682,0.0314,0.059,24.86,34.68,45.723
2012-05-28,0.19,0.0465,0.0584,0.0428,0.0548,44.298,43.797,43.744
2012-05-29,-0.05,0.0399,0.0572,0.0397,0.0544,41.062,42.134,42.819
2012-05-30,-0.09,0.0342,0.0619,0.0369,0.057,35.558,39.242,41.643
2012-05-31,0.21,0.0593,0.0531,0.0492,0.0529,52.728,48.133,41.946
2012-06-01,0.19,0.078,0.0455,0.0593,0.0491,63.128,54.65,43.732
2012-06-04,0.0,0.0668,0.039,0.0551,0.0456,63.108,54.662,46.392
2012-06-05,0.22,0.0887,0.0334,0.0668,0.0424,72.615,61.117,53.214
2012-06-06,-0.19,0.076,0.0558,0.0621,0.0529,57.633,53.945,55.119
2012-06-07,-0.19,0.0652,0.075,0.0576,0.0627,46.475,47.825,55.892
2012-06-08,0.08,0.0673,0.0643,0.0592,0.0582,51.11,50.371,58.114
2012-06-11,0.11,0.0734,0.0551,0.0629,0.0541,57.091,53.706,58.737
2012-06-12,-0.3,0.0629,0.0901,0.0584,0.0716,41.081,44.868,55.588
2012-06-13,0.14,0.0739,0.0772,0.0642,0.0665,48.878,49.065,53.555
2012-06-14,-0.22,0.0634,0.0976,0.0596,0.0775,39.349,43.417,48.802
2012-06-15,-0.09,0.0543,0.0965,0.0554,0.0784,35.978,41.35,45.709
2012-06-18,0.04,0.0523,0.0827,0.0543,0.0728,38.711,42.667,44.6
2012-06-19,0.1,0.0591,0.0709,0.0575,0.0676,45.432,45.908,43.789
2012-06-20,0.02,0.0535,0.0608,0.0548,0.0628,46.777,46.544,42.315
2012-06-21,-0.15,0.0459,0.0735,0.0509,0.069,38.412,42.397,41.934
2012-06-25,-0.15,0.0393,0.0844,0.0473,0.0748,31.74,38.684,39.486
2012-06-26,-0.04,0.0337,0.0781,0.0439,0.0723,30.113,37.725,38.166
2012-06-27,0.07,0.0389,0.0669,0.0458,0.0671,36.737,40.512,38.275
2012-06-28,-0.33,0.0333,0.1045,0.0425,0.0859,24.135,33.045,36.192
2012-06-29,-0.31,0.0286,0.1339,0.0395,0.1019,17.57,27.88,32.212
2012-07-02,0.12,0.0416,0.1148,0.0452,0.0946,26.568,32.277,29.325
2012-07-03,0.53,0.1114,0.0984,0.0798,0.0879,53.068,47.53,31.419
2012-07-04,0.08,0.1069,0.0843,0.0799,0.0816,55.88,49.419,34.867
2012-07-05,-0.05,0.0916,0.0794,0.0742,0.0793,53.537,48.284,38.214
2012-07-06,0.18,0.1043,0.0681,0.0817,0.0737,60.469,52.519,41.604
2012-07-09,0.04,0.0951,0.0583,0.0787,0.0684,61.965,53.446,47.008
2012-07-10,-0.3,0.0815,0.0929,0.0731,0.0849,46.702,46.211,51.17
2012-07-11,0.12,0.087,0.0796,0.0765,0.0789,52.191,49.173,54.83
2012-07-12,0.25,0.1103,0.0682,0.0889,0.0732,61.763,54.788,56.072
2012-07-13,-0.13,0.0945,0.0771,0.0825,0.0773,55.04,51.572,55.952
2012-07-16,-0.4,0.081,0.1232,0.0766,0.1004,39.637,43.222,53.967
2012-07-17,-0.21,0.0694,0.1356,0.0711,0.1082,33.824,39.599,50.16
2012-07-18,0.06,0.0681,0.1162,0.0703,0.1005,36.921,41.104,46.583
2012-07-19,0.08,0.0698,0.0996,0.071,0.0933,41.174,43.159,45.793
2012-07-20,-0.09,0.0598,0.0982,0.066,0.093,37.818,41.454,43.74
2012-07-23,0.06,0.0599,0.0842,0.0655,0.0864,41.538,43.065,40.85
2012-07-24,-0.02,0.0513,0.075,0.0609,0.0817,40.588,42.652,38.786
2012-07-25,-0.17,0.044,0.0886,0.0565,0.088,33.153,39.045,37.859
2012-07-26,-0.05,0.0377,0.0831,0.0525,0.0853,31.179,38.044,37.482
2012-07-27,-0.18,0.0323,0.0969,0.0487,0.092,24.97,34.558,35.774
2012-07-30,0.01,0.0291,0.0831,0.046,0.0854,25.906,34.953,33.593
2012-07-31,0.09,0.0378,0.0712,0.0491,0.0793,34.649,38.185,33.14
2012-08-01,0.32,0.0781,0.061,0.0685,0.0737,56.117,48.117,35.223
2012-08-02,0.12,0.0841,0.0523,0.0721,0.0684,61.627,51.262,38.229
2012-08-03,0.15,0.0935,0.0448,0.0777,0.0635,67.577,54.973,43.146
2012-08-06,0.21,0.1102,0.0384,0.0871,0.059,74.129,59.562,49.282
2012-08-07,0.03,0.0987,0.0329,0.0831,0.0548,74.97,60.206,56.425
2012-08-08,0.06,0.0932,0.0282,0.0814,0.0509,76.741,61.472,63.687
2012-08-09,0.27,0.1184,0.0242,0.0949,0.0472,82.999,66.729,70.594
2012-08-24,0.63,0.1915,0.0207,0.1331,0.0439,90.215,75.143,75.465
2012-08-27,0.16,0.187,0.0178,0.135,0.0407,91.279,76.781,79.701
2012-08-28,0.09,0.1732,0.0152,0.1318,0.0378,91.902,77.657,83.176
2012-08-29,0.22,0.1798,0.0131,0.1381,0.0351,93.179,79.679,85.898
2012-08-30,-0.41,0.1542,0.0698,0.1282,0.0619,68.809,67.383,85.018
2012-08-31,0.5,0.2036,0.0598,0.1548,0.0575,77.267,72.861,85.093
2012-09-03,0.28,0.2145,0.0513,0.1637,0.0534,80.67,75.348,84.76
2012-09-04,-0.18,0.1838,0.0697,0.152,0.0624,72.475,70.841,82.226
2012-09-05,-0.2,0.1576,0.0883,0.1412,0.0722,64.061,66.112,78.338
2012-09-06,0.11,0.1508,0.0757,0.139,0.0671,66.548,67.388,74.716
2012-09-07,0.16,0.1521,0.0649,0.1405,0.0623,70.062,69.225,71.413
2012-09-10,0.13,0.1489,0.0556,0.1397,0.0578,72.782,70.679,71.981
2012-09-11,-0.33,0.1277,0.0948,0.1297,0.0773,57.363,62.602,69.137
2012-09-12,0.0,0.1094,0.0812,0.1205,0.0718,57.368,62.608,65.808
2012-09-13,-0.12,0.0938,0.0868,0.1119,0.0752,51.908,59.753,62.87
2012-09-14,0.11,0.0961,0.0744,0.1117,0.0698,56.334,61.488,61.766
2012-09-17,-0.27,0.0824,0.1023,0.1038,0.0841,44.583,55.187,58.629
2012-09-18,-0.08,0.0706,0.0991,0.0963,0.0838,41.573,53.415,54.559
2012-09-19,0.2,0.0891,0.085,0.1037,0.0778,51.147,57.08,51.468
2012-09-20,-0.07,0.0764,0.0828,0.0963,0.0773,47.96,55.417,50.125
2012-09-21,0.02,0.0683,0.071,0.0909,0.0718,49.001,55.815,48.929
2012-09-24,0.3,0.1014,0.0609,0.1058,0.0666,62.447,61.314,50.435
2012-09-25,-0.3,0.0869,0.095,0.0983,0.0833,47.744,54.075,49.208
2012-09-26,-0.3,0.0745,0.1243,0.0912,0.0988,37.445,47.945,48.188
2012-09-27,0.3,0.1067,0.1065,0.1062,0.0917,50.017,53.608,49.394
2012-09-28,0.15,0.1129,0.0913,0.1093,0.0852,55.259,56.14,49.982
2012-10-08,0.1,0.1111,0.0783,0.1086,0.0791,58.629,57.803,51.506
2012-10-09,0.2,0.1238,0.0671,0.1151,0.0734,64.821,61.006,53.766
2012-10-10,0.11,0.1218,0.0575,0.1148,0.0682,67.901,62.677,54.545
2012-10-11,0.06,0.113,0.0493,0.1109,0.0633,69.594,63.607,57.667
2012-10-12,-0.13,0.0968,0.0608,0.1029,0.0681,61.391,60.12,61.087
2012-10-15,0.0,0.083,0.0521,0.0956,0.0632,61.406,60.147,62.714
2012-10-16,-0.15,0.0711,0.0661,0.0888,0.0694,51.792,56.076,62.219
2012-10-17,-0.07,0.061,0.0667,0.0824,0.0695,47.738,54.191,60.663
2012-10-18,0.21,0.0823,0.0571,0.0915,0.0645,59.009,58.599,59.833
2012-10-19,-0.07,0.0705,0.059,0.085,0.0649,54.41,56.649,57.906
2012-10-22,0.02,0.0633,0.0506,0.0804,0.0603,55.545,57.088,55.899
2012-10-23,-0.07,0.0543,0.0533,0.0746,0.061,50.435,54.96,54.334
2012-10-24,-0.11,0.0465,0.0614,0.0693,0.0645,43.065,51.739,51.713
2012-10-25,-0.21,0.0399,0.0827,0.0643,0.0749,32.515,46.138,48.96
2012-10-26,-0.11,0.0342,0.0866,0.0597,0.0774,28.281,43.49,46.18
2012-10-29,0.08,0.0407,0.0742,0.0612,0.0718,35.392,45.96,42.806
2012-10-30,0.03,0.0392,0.0636,0.059,0.0667,38.102,46.882,40.476
2012-10-31,0.0,0.0336,0.0545,0.0548,0.0619,38.108,46.903,37.985
2012-11-01,0.1,0.0431,0.0467,0.058,0.0575,47.966,50.161,37.633
2012-11-02,0.3,0.0798,0.04,0.0753,0.0534,66.581,58.453,40.992
2012-11-05,0.27,0.107,0.0343,0.0892,0.0496,75.695,64.21,47.161
2012-11-06,-0.07,0.0917,0.0394,0.0828,0.0511,69.917,61.782,53.109
2012-11-07,0.05,0.0857,0.0338,0.0805,0.0474,71.685,62.885,58.293
2012-11-08,-0.36,0.0735,0.0804,0.0747,0.0697,47.728,51.676,59.669
2012-11-09,-0.08,0.063,0.0803,0.0694,0.0705,43.934,49.552,60.501
2012-11-12,0.0,0.054,0.0689,0.0644,0.0654,43.908,49.56,59.921
2012-11-13,-0.16,0.0463,0.0819,0.0598,0.0722,36.085,45.248,55.565
2012-11-14,0.0,0.0397,0.0702,0.0556,0.067,36.094,45.296,49.907
2012-11-15,-0.04,0.034,0.0659,0.0516,0.0651,34.004,44.161,44.777
2012-11-16,-0.09,0.0291,0.0693,0.0479,0.0669,29.543,41.67,38.757
2012-11-19,-0.08,0.025,0.0708,0.0445,0.0678,26.066,39.571,35.662
2012-11-20,0.16,0.0443,0.0607,0.0527,0.063,42.16,45.494,35.409
2012-11-21,0.0,0.0379,0.052,0.049,0.0585,42.128,45.526,35.154
2012-11-22,-0.21,0.0325,0.0746,0.0455,0.0693,30.315,39.579,34.33
2012-11-23,-0.03,0.0279,0.0682,0.0422,0.0665,29.002,38.767,33.317
2012-11-26,-0.41,0.0239,0.1171,0.0392,0.091,16.92,30.053,30.876
2012-11-27,-0.34,0.0205,0.1489,0.0364,0.1088,12.072,25.014,28.38
2012-11-28,0.02,0.0204,0.1276,0.0352,0.101,13.754,25.789,26.622
2012-11-29,-0.01,0.0175,0.1108,0.0327,0.0945,13.61,25.653,22.543
2012-11-30,0.03,0.0193,0.095,0.0325,0.0878,16.855,26.961,18.933
2012-12-03,0.03,0.0208,0.0814,0.0323,0.0815,20.322,28.328,17.505
2012-12-04,0.06,0.0264,0.0698,0.0343,0.0757,27.413,31.127,17.278
2012-12-05,0.3,0.0655,0.0598,0.0533,0.0703,52.245,43.068,22.324
2012-12-06,0.07,0.0661,0.0513,0.0545,0.0653,56.273,45.437,28.639
2012-12-07,0.04,0.0624,0.044,0.0535,0.0606,58.617,46.834,35.048
2012-12-10,0.08,0.0649,0.0377,0.0553,0.0563,63.225,49.497,42.136
2012-12-11,-0.15,0.0556,0.0537,0.0514,0.063,50.839,44.875,46.991
2012-12-12,-0.16,0.0477,0.0689,0.0477,0.0699,40.879,40.506,49.927
2012-12-13,0.09,0.0537,0.0591,0.0507,0.0649,47.576,43.803,52.808
2012-12-14,0.26,0.0832,0.0506,0.0657,0.0603,62.152,52.088,54.223
2012-12-17,-0.14,0.0713,0.0634,0.061,0.066,52.902,47.976,53.741
2012-12-18,-0.13,0.0611,0.0729,0.0566,0.0705,45.567,44.477,51.877
2012-12-19,0.38,0.1067,0.0625,0.0797,0.0655,63.031,54.835,51.849
2012-12-20,-0.04,0.0914,0.0593,0.074,0.0637,60.62,53.685,53.247
2012-12-21,0.19,0.1055,0.0508,0.0823,0.0591,67.468,58.149,57.045
2012-12-24,0.18,0.1162,0.0436,0.0893,0.0549,72.686,61.873,60.632
2012-12-25,0.0,0.0996,0.0373,0.0829,0.051,72.724,61.857,62.143
2012-12-26,0.1,0.0996,0.032,0.0841,0.0473,75.654,63.948,65.393
2012-12-27,0.09,0.0983,0.0274,0.0846,0.044,78.172,65.73,70.051
2012-12-28,0.14,0.1042,0.0235,0.0885,0.0408,81.567,68.39,72.699
2012-12-31,0.16,0.1122,0.0201,0.0936,0.0379,84.777,71.124,76.15
2013-01-04,-0.4,0.0962,0.0744,0.0869,0.0638,56.359,57.609,74.563
2013-01-07,0.04,0.0881,0.0638,0.0836,0.0592,57.969,58.488,72.46
2013-01-08,0.25,0.1113,0.0547,0.0955,0.055,67.018,63.4,71.645
2013-01-09,0.19,0.1225,0.0469,0.1022,0.0511,72.284,66.612,71.164
2013-01-10,-0.12,0.105,0.0573,0.0949,0.056,64.665,62.834,69.234
2013-01-11,-0.19,0.09,0.0763,0.0881,0.0656,54.089,57.264,65.309
2013-01-14,0.21,0.1071,0.0654,0.0968,0.0609,62.057,61.327,62.063
2013-01-15,0.18,0.1176,0.056,0.1028,0.0565,67.712,64.477,63.685
2013-01-16,0.09,0.1136,0.048,0.1019,0.0525,70.267,65.942,65.442
2013-01-17,-0.26,0.0974,0.0783,0.0946,0.0673,55.405,58.376,63.783
2013-01-18,0.01,0.0849,0.0671,0.0886,0.0625,55.825,58.582,61.431
2013-01-21,-0.05,0.0728,0.0647,0.0822,0.0616,52.915,57.108,59.753
2013-01-22,-0.08,0.0624,0.0669,0.0764,0.0629,48.23,54.791,58.916
2013-01-23,-0.05,0.0535,0.0645,0.0709,0.062,45.309,53.293,56.523
2013-01-24,-0.16,0.0458,0.0781,0.0658,0.069,36.935,48.758,52.127
2013-01-25,0.0,0.0393,0.0669,0.0611,0.0641,36.976,48.747,47.371
2013-01-28,0.21,0.0637,0.0574,0.0718,0.0595,52.571,54.629,46.966
2013-01-29,-0.16,0.0546,0.072,0.0666,0.0667,43.098,49.907,45.148
2013-01-30,-0.16,0.0468,0.0846,0.0619,0.0733,35.586,45.729,42.672
2013-01-31,-0.06,0.0401,0.0811,0.0575,0.0724,33.056,44.21,40.504
2013-02-01,0.24,0.0687,0.0695,0.0705,0.0672,49.681,51.143,41.129
2013-02-04,-0.22,0.0588,0.091,0.0655,0.0781,39.222,45.558,41.456
2013-02-05,0.37,0.1033,0.078,0.0872,0.0725,56.947,54.547,44.309
2013-02-06,0.08,0.1,0.0669,0.0867,0.0674,59.886,56.207,45.354
2013-02-07,0.79,0.1985,0.0573,0.1369,0.0626,77.57,68.567,50.278
2013-02-08,0.46,0.2359,0.0491,0.16,0.0581,82.742,73.306,57.015
2013-02-18,0.02,0.2051,0.0421,0.15,0.0539,82.939,73.51,64.141
2013-02-19,-0.29,0.1758,0.0775,0.1393,0.0708,69.374,66.247,66.954
2013-02-20,0.12,0.1678,0.0664,0.1379,0.0657,71.618,67.676,71.582
2013-02-21,0.04,0.1495,0.057,0.1309,0.061,72.367,68.158,73.785
2013-02-22,-0.31,0.1282,0.0931,0.1216,0.0788,57.9,60.624,73.501
2013-02-25,-0.04,0.1099,0.0855,0.1129,0.0761,56.214,59.68,70.451
2013-02-26,-0.05,0.0942,0.0804,0.1048,0.0742,53.922,58.492,66.333
2013-02-27,-0.05,0.0807,0.0761,0.0973,0.0725,51.437,57.248,61.833
2013-02-28,0.26,0.1063,0.0652,0.109,0.0673,61.953,61.771,60.773
2013-03-01,0.23,0.124,0.0559,0.1176,0.0625,68.897,65.242,60.384
2013-03-04,-0.41,0.1063,0.1065,0.1092,0.0873,49.923,55.518,57.178
2013-03-05,0.28,0.1311,0.0913,0.1214,0.0811,58.918,59.896,57.323
2013-03-06,0.27,0.1509,0.0782,0.132,0.0753,65.836,63.621,58.698
2013-03-07,0.06,0.138,0.0671,0.1269,0.0699,67.254,64.427,60.603
2013-03-08,-0.38,0.1182,0.1118,0.1178,0.0921,51.361,56.067,60.592
2013-03-11,0.01,0.1028,0.0958,0.1101,0.0855,51.732,56.233,59.132
2013-03-12,-0.33,0.0881,0.1293,0.1022,0.1029,40.494,49.774,55.074
2013-03-13,-0.19,0.0755,0.1379,0.0949,0.1092,35.35,46.442,52.992
2013-03-14,0.06,0.0733,0.1182,0.0924,0.1014,38.247,47.623,50.039
2013-03-15,0.04,0.0685,0.1013,0.0887,0.0941,40.312,48.468,46.393
2013-03-18,-0.13,0.0587,0.1054,0.0824,0.0967,35.741,45.953,41.891
2013-03-19,0.18,0.0761,0.0904,0.0893,0.0898,45.676,49.805,41.079
2013-03-20,0.33,0.1123,0.0775,0.1065,0.0834,59.138,56.027,42.137
2013-03-21,0.12,0.1134,0.0664,0.1075,0.0774,63.04,58.085,45.358
2013-03-22,0.01,0.0987,0.0569,0.1005,0.0719,63.402,58.24,49.365
2013-03-25,0.3,0.1274,0.0488,0.1148,0.0667,72.274,63.196,54.226
2013-03-26,0.13,0.1278,0.0418,0.1159,0.062,75.324,65.094,59.228
2013-03-27,0.14,0.1295,0.0358,0.1176,0.0576,78.312,67.068,65.309
2013-03-28,-0.42,0.111,0.0907,0.1092,0.0834,55.002,56.643,66.642
2013-03-29,0.3,0.138,0.0778,0.1228,0.0775,63.918,61.253,67.325
2013-04-01,-0.07,0.1183,0.0767,0.114,0.0769,60.637,59.662,66.981
2013-04-02,-0.36,0.1014,0.1171,0.1059,0.0972,46.377,52.087,64.549
2013-04-03,0.22,0.1183,0.1004,0.114,0.0902,54.062,55.773,61.947
2013-04-08,0.64,0.1929,0.0861,0.1516,0.0838,69.11,64.346,61.06
2013-04-09,0.05,0.1725,0.0738,0.1444,0.0778,70.007,64.931,59.873
2013-04-10,-0.31,0.1478,0.1075,0.134,0.0944,57.863,58.614,60.282
2013-04-11,-0.3,0.1267,0.135,0.1245,0.1091,48.384,53.241,58.063
2013-04-12,-0.04,0.1086,0.1214,0.1156,0.1041,47.187,52.562,56.141
2013-04-15,-0.03,0.0931,0.1084,0.1073,0.0988,46.173,52.007,56.112
2013-04-16,0.26,0.1169,0.0929,0.1182,0.0918,55.69,56.231,56.345
2013-04-17,0.21,0.1302,0.0796,0.1248,0.0852,62.029,59.374,55.333
2013-04-18,-0.08,0.1116,0.0797,0.1159,0.0849,58.308,57.664,53.662
