日期,上轨,中轴10,下轨
2007-02-28,5.777,5.089,4.401
2007-03-01,5.763,5.099,4.435
2007-03-02,5.752,5.11,4.468
2007-03-05,5.749,5.131,4.513
2007-03-06,5.742,5.155,4.568
2007-03-07,5.756,5.167,4.578
2007-03-08,5.74,5.157,4.574
2007-03-09,5.598,5.096,4.594
2007-03-12,5.327,5.026,4.725
2007-03-13,5.367,5.05,4.733
2007-03-14,5.391,5.059,4.727
2007-03-15,5.385,5.111,4.837
2007-03-16,5.349,5.126,4.903
2007-03-19,5.365,5.114,4.863
2007-03-20,5.367,5.106,4.845
2007-03-21,5.353,5.101,4.849
2007-03-22,5.347,5.099,4.851
2007-03-23,5.454,5.143,4.832
2007-03-26,5.625,5.208,4.791
2007-03-27,5.773,5.258,4.743
2007-03-28,5.835,5.29,4.745
2007-03-29,5.834,5.288,4.742
2007-03-30,5.824,5.318,4.812
2007-04-02,5.798,5.366,4.934
2007-04-03,5.763,5.411,5.059
2007-04-04,5.762,5.438,5.114
2007-04-05,5.774,5.481,5.188
2007-04-06,5.83,5.508,5.186
2007-04-09,5.907,5.529,5.151
2007-04-10,5.952,5.542,5.132
2007-04-11,6.171,5.605,5.039
2007-04-12,6.332,5.706,5.08
2007-04-13,6.588,5.837,5.086
2007-04-16,6.944,5.994,5.044
2007-04-18,7.205,6.153,5.101
2007-04-19,7.221,6.257,5.293
2007-04-20,7.464,6.424,5.384
2007-04-23,7.822,6.629,5.436
2007-04-24,8.026,6.809,5.592
2007-04-25,8.077,6.979,5.881
2007-04-26,8.132,7.119,6.106
2007-04-27,8.068,7.231,6.394
2007-04-30,8.037,7.314,6.591
2007-05-08,8.101,7.386,6.671
2007-05-09,8.115,7.437,6.759
2007-05-10,7.943,7.579,7.215
2007-05-11,7.942,7.624,7.306
2007-05-14,7.97,7.633,7.296
2007-05-15,7.977,7.603,7.229
2007-05-16,7.978,7.606,7.234
2007-05-17,8.001,7.621,7.241
2007-05-18,8.02,7.665,7.31
2007-05-21,8.202,7.747,7.292
2007-05-22,8.321,7.797,7.273
2007-05-23,8.557,7.898,7.239
2007-05-24,8.646,7.938,7.23
2007-05-25,8.717,7.993,7.269
2007-05-28,8.833,8.058,7.283
2007-05-29,8.887,8.189,7.491
2007-05-30,8.837,8.213,7.589
2007-05-31,8.855,8.205,7.555
2007-06-01,9.145,8.107,7.069
2007-06-04,9.513,7.882,6.251
2007-06-05,9.539,7.703,5.867
2007-06-06,9.374,7.493,5.612
2007-06-07,9.173,7.334,5.495
2007-06-08,8.929,7.177,5.425
2007-06-11,8.534,7.019,5.504
2007-06-13,8.112,6.929,5.746
2007-06-14,7.997,6.897,5.797
2007-06-15,7.975,6.891,5.807
2007-06-18,8.214,6.992,5.77
2007-06-19,8.312,7.183,6.054
2007-06-20,8.333,7.307,6.281
2007-06-21,8.305,7.433,6.561
2007-06-22,8.254,7.463,6.672
2007-06-25,8.397,7.419,6.441
2007-06-26,8.421,7.401,6.381
2007-06-27,8.379,7.381,6.383
2007-06-28,8.353,7.328,6.303
2007-06-29,8.295,7.281,6.267
2007-07-02,8.17,7.226,6.282
2007-07-03,8.028,7.18,6.332
2007-07-04,7.916,7.125,6.334
2007-07-05,7.824,6.978,6.132
2007-07-06,7.815,6.924,6.033
2007-07-09,7.769,6.961,6.153
2007-07-10,7.824,6.91,5.996
2007-07-11,7.653,6.778,5.903
2007-07-12,7.63,6.703,5.776
2007-07-13,7.528,6.62,5.712
2007-07-16,7.355,6.485,5.615
2007-07-17,6.967,6.351,5.735
2007-07-18,6.636,6.251,5.866
2007-07-19,6.633,6.236,5.839
2007-07-20,6.59,6.222,5.854
2007-07-23,6.715,6.243,5.771
2007-07-24,6.91,6.307,5.704
2007-07-25,7.098,6.379,5.66
2007-07-26,7.29,6.467,5.644
2007-07-27,7.456,6.551,5.646
2007-07-30,7.754,6.725,5.696
2007-07-31,7.936,6.876,5.816
2007-08-01,7.893,6.97,6.047
2007-08-02,7.833,7.098,6.363
2007-08-03,7.747,7.194,6.641
2007-08-06,7.786,7.257,6.728
2007-08-07,7.771,7.307,6.843
2007-08-08,7.81,7.372,6.934
2007-08-09,7.813,7.413,7.013
2007-08-10,7.801,7.421,7.041
2007-08-13,7.73,7.374,7.018
2007-08-14,7.688,7.36,7.032
2007-08-15,7.637,7.391,7.145
2007-08-16,7.666,7.407,7.148
2007-08-17,7.753,7.446,7.139
2007-08-20,7.94,7.495,7.05
2007-08-21,8.029,7.544,7.059
2007-08-22,8.116,7.576,7.036
2007-08-23,8.195,7.619,7.043
2007-08-24,8.197,7.678,7.159
2007-08-27,8.139,7.718,7.297
2007-08-28,8.131,7.744,7.357
2007-08-29,8.092,7.758,7.424
2007-08-30,8.101,7.795,7.489
2007-08-31,8.436,7.882,7.328
2007-09-03,8.69,7.953,7.216
2007-09-04,8.784,8.006,7.228
2007-09-05,8.918,8.07,7.222
2007-09-06,9.038,8.138,7.238
2007-09-07,9.211,8.244,7.277
2007-09-10,9.514,8.424,7.334
2007-09-12,9.58,8.55,7.52
2007-09-13,9.461,8.698,7.935
2007-09-14,9.409,8.822,8.235
2007-09-17,9.562,8.905,8.248
2007-09-18,9.898,9.027,8.156
2007-09-19,10.201,9.205,8.209
2007-09-20,10.392,9.358,8.324
2007-09-21,10.39,9.469,8.548
2007-09-24,10.485,9.591,8.697
2007-09-25,10.504,9.617,8.73
2007-09-26,10.495,9.622,8.749
2007-09-27,10.476,9.632,8.788
2007-09-28,10.455,9.658,8.861
2007-10-08,10.454,9.661,8.868
2007-10-09,10.401,9.601,8.801
2007-10-10,10.237,9.504,8.771
2007-10-11,10.043,9.408,8.773
2007-10-12,10.009,9.315,8.621
2007-10-15,9.719,9.185,8.651
2007-10-16,9.583,9.089,8.595
2007-10-17,9.625,9.043,8.461
2007-10-18,9.699,8.967,8.235
2007-10-19,9.597,8.875,8.153
2007-10-22,9.432,8.774,8.116
2007-10-23,9.29,8.666,8.042
2007-10-24,9.213,8.532,7.851
2007-10-25,9.336,8.32,7.304
2007-10-26,9.338,8.154,6.97
2007-10-29,9.219,7.996,6.773
2007-10-30,9.03,7.872,6.714
2007-10-31,8.839,7.778,6.717
2007-11-01,8.726,7.659,6.592
2007-11-02,8.533,7.482,6.431
2007-11-05,8.222,7.323,6.424
2007-11-06,7.886,7.187,6.488
2007-11-07,7.66,7.072,6.484
2007-11-08,7.74,7.002,6.264
2007-11-09,7.738,6.932,6.126
2007-11-12,7.696,6.847,5.998
2007-11-13,7.51,6.748,5.986
2007-11-14,7.129,6.652,6.175
2007-11-15,6.966,6.581,6.196
2007-11-19,6.976,6.585,6.194
2007-11-20,6.963,6.581,6.199
2007-11-21,6.883,6.553,6.223
2007-11-22,6.879,6.5,6.121
2007-11-23,6.876,6.505,6.134
2007-11-26,6.879,6.495,6.111
2007-11-27,6.88,6.493,6.106
2007-11-28,6.876,6.484,6.092
2007-11-29,6.857,6.477,6.097
2007-11-30,6.859,6.482,6.105
2007-12-03,6.786,6.454,6.122
2007-12-04,6.655,6.416,6.177
2007-12-05,6.647,6.414,6.181
2007-12-06,6.637,6.451,6.265
2007-12-07,6.805,6.5,6.195
2007-12-10,6.993,6.571,6.149
2007-12-11,7.161,6.651,6.141
2007-12-12,7.276,6.725,6.174
2007-12-13,7.281,6.736,6.191
2007-12-14,7.291,6.777,6.263
2007-12-17,7.312,6.829,6.346
2007-12-18,7.272,6.873,6.474
2007-12-19,7.279,6.922,6.565
2007-12-20,7.238,6.974,6.71
2007-12-21,7.304,7.01,6.716
2007-12-24,7.348,7.028,6.708
2007-12-25,7.419,7.049,6.679
2007-12-26,7.536,7.084,6.632
2007-12-27,7.643,7.171,6.699
2007-12-28,7.716,7.241,6.766
2008-01-02,7.896,7.328,6.76
2008-01-03,8.074,7.448,6.822
2008-01-04,8.189,7.542,6.895
2008-01-07,8.306,7.65,6.994
2008-01-08,8.294,7.7,7.106
2008-01-09,8.3,7.778,7.256
2008-01-10,8.435,7.882,7.329
2008-01-11,8.534,7.974,7.414
2008-01-14,8.604,8.055,7.506
2008-01-15,8.628,8.144,7.66
2008-01-16,8.615,8.159,7.703
2008-01-17,8.653,8.124,7.595
2008-01-18,8.66,8.108,7.556
2008-01-21,8.774,8.017,7.26
2008-01-22,9.122,7.882,6.642
2008-01-23,9.163,7.758,6.353
2008-01-24,9.025,7.615,6.205
2008-01-25,8.827,7.465,6.103
2008-01-28,8.629,7.252,5.875
2008-01-29,8.238,7.058,5.878
2008-01-30,7.939,6.905,5.871
2008-01-31,7.687,6.787,5.887
2008-02-01,7.242,6.631,6.02
2008-02-04,7.086,6.594,6.102
2008-02-05,7.103,6.628,6.153
2008-02-13,7.079,6.613,6.147
2008-02-14,7.006,6.59,6.174
2008-02-15,6.92,6.559,6.198
2008-02-18,6.933,6.609,6.285
2008-02-19,7.044,6.657,6.27
2008-02-20,7.074,6.693,6.312
2008-02-21,7.138,6.738,6.338
2008-02-22,7.23,6.838,6.446
2008-02-25,7.221,6.828,6.435
2008-02-26,7.247,6.853,6.459
2008-02-27,7.282,6.901,6.52
2008-02-28,7.284,6.921,6.558
2008-02-29,7.268,6.97,6.672
2008-03-03,7.326,7.018,6.71
2008-03-04,7.344,7.031,6.718
2008-03-05,7.336,7.039,6.742
2008-03-06,7.381,7.065,6.749
2008-03-07,7.321,7.038,6.755
2008-03-10,7.366,7.024,6.682
2008-03-11,7.406,6.99,6.574
2008-03-12,7.459,6.921,6.383
2008-03-13,7.555,6.842,6.129
2008-03-14,7.579,6.736,5.893
2008-03-17,7.601,6.563,5.525
2008-03-18,7.683,6.348,5.013
2008-03-19,7.606,6.179,4.752
2008-03-20,7.295,5.997,4.699
2008-03-21,6.978,5.852,4.726
2008-03-24,6.756,5.72,4.684
2008-03-25,6.448,5.604,4.76
2008-03-26,6.168,5.511,4.854
2008-03-27,5.967,5.398,4.829
2008-03-28,5.715,5.325,4.935
2008-03-31,5.666,5.295,4.924
2008-04-01,5.734,5.273,4.812
2008-04-02,5.845,5.203,4.561
2008-04-03,5.821,5.13,4.439
2008-04-07,5.705,5.075,4.445
2008-04-08,5.662,5.051,4.44
2008-04-09,5.545,4.976,4.407
2008-04-10,5.383,4.898,4.413
2008-04-11,5.359,4.877,4.395
2008-04-14,5.263,4.787,4.311
2008-04-15,5.123,4.712,4.301
2008-04-16,5.153,4.663,4.173
2008-04-17,5.238,4.611,3.984
2008-04-18,5.327,4.516,3.705
2008-04-21,5.241,4.392,3.543
2008-04-22,5.06,4.257,3.454
2008-04-23,4.938,4.176,3.414
2008-04-24,4.854,4.149,3.444
2008-04-25,4.686,4.105,3.524
2008-04-28,4.638,4.085,3.532
2008-04-29,4.559,4.059,3.559
2008-04-30,4.606,4.074,3.542
2008-05-05,4.74,4.131,3.522
2008-05-07,4.723,4.173,3.623
2008-05-08,4.703,4.222,3.741
2008-05-09,4.645,4.291,3.937
2008-05-12,4.616,4.35,4.084
2008-05-13,4.625,4.354,4.083
2008-05-14,4.712,4.384,4.056
2008-05-15,4.761,4.429,4.097
2008-05-16,4.754,4.455,4.156
2008-05-19,4.771,4.469,4.167
2008-05-20,4.784,4.421,4.058
2008-05-21,4.777,4.425,4.073
2008-05-22,4.818,4.402,3.986
2008-05-23,4.869,4.349,3.829
2008-05-26,4.903,4.27,3.637
2008-05-27,4.883,4.202,3.521
2008-05-28,4.753,4.126,3.499
2008-05-29,4.6,4.033,3.466
2008-05-30,4.469,3.959,3.449
2008-06-02,4.215,3.89,3.565
2008-06-03,4.163,3.87,3.577
2008-06-04,4.025,3.827,3.629
2008-06-05,3.956,3.791,3.626
2008-06-06,3.934,3.779,3.624
2008-06-10,4.092,3.732,3.372
2008-06-11,4.211,3.656,3.101
2008-06-12,4.212,3.568,2.924
2008-06-13,4.217,3.496,2.775
2008-06-16,4.196,3.413,2.63
2008-06-17,4.129,3.294,2.459
2008-06-18,3.951,3.192,2.433
2008-06-19,3.822,3.064,2.306
2008-06-20,3.646,2.953,2.26
2008-06-23,3.309,2.831,2.353
2008-06-24,3.173,2.776,2.379
2008-06-25,3.126,2.759,2.392
2008-06-26,3.063,2.737,2.411
2008-06-27,2.997,2.686,2.375
2008-06-30,2.935,2.654,2.373
2008-07-01,2.936,2.633,2.33
2008-07-02,2.857,2.599,2.341
2008-07-03,2.865,2.616,2.367
2008-07-04,2.876,2.628,2.38
2008-07-07,2.925,2.657,2.389
2008-07-08,2.946,2.667,2.388
2008-07-09,2.974,2.674,2.374
2008-07-10,2.976,2.675,2.374
2008-07-11,2.973,2.7,2.427
2008-07-14,2.99,2.723,2.456
2008-07-15,2.951,2.744,2.537
2008-07-16,2.954,2.743,2.532
2008-07-17,2.962,2.736,2.51
2008-07-18,2.962,2.738,2.514
2008-07-21,2.965,2.739,2.513
2008-07-22,3.01,2.754,2.498
2008-07-23,3.111,2.776,2.441
2008-07-24,3.25,2.818,2.386
2008-07-25,3.31,2.854,2.398
2008-07-28,3.367,2.885,2.403
2008-07-29,3.388,2.922,2.456
2008-07-30,3.355,2.968,2.581
2008-07-31,3.316,2.984,2.652
2008-08-01,3.299,2.992,2.685
2008-08-04,3.332,2.974,2.616
2008-08-05,3.365,2.939,2.513
2008-08-06,3.325,2.89,2.455
2008-08-07,3.222,2.833,2.444
2008-08-08,3.202,2.759,2.316
2008-08-11,3.196,2.653,2.11
2008-08-12,3.124,2.56,1.996
2008-08-13,3.019,2.469,1.919
2008-08-14,2.959,2.405,1.851
2008-08-15,2.857,2.335,1.813
2008-08-18,2.795,2.257,1.719
2008-08-19,2.71,2.192,1.674
2008-08-20,2.565,2.146,1.727
2008-08-21,2.328,2.079,1.83
2008-08-22,2.225,2.035,1.845
2008-08-25,2.221,2.023,1.825
2008-08-26,2.212,1.996,1.78
2008-08-27,2.198,1.972,1.746
2008-08-28,2.161,1.948,1.735
2008-08-29,2.131,1.936,1.741
2008-09-01,2.131,1.935,1.739
2008-09-02,2.13,1.934,1.738
2008-09-04,2.012,1.911,1.81
2008-09-05,1.994,1.894,1.794
2008-09-08,2.025,1.873,1.721
2008-09-09,2.017,1.853,1.689
2008-09-10,2.017,1.846,1.675
2008-09-11,2.018,1.837,1.656
2008-09-12,2.011,1.826,1.641
2008-09-16,1.976,1.799,1.622
2008-09-17,1.971,1.775,1.579
2008-09-18,1.956,1.733,1.51
2008-09-19,1.89,1.717,1.544
2008-09-22,1.922,1.725,1.528
2008-09-23,1.922,1.721,1.52
2008-09-24,1.917,1.716,1.515
2008-09-25,1.917,1.716,1.515
2008-09-26,1.921,1.718,1.515
2008-10-06,1.912,1.709,1.506
2008-10-07,1.911,1.704,1.497
2008-10-08,1.914,1.7,1.486
2008-10-09,1.901,1.706,1.511
2008-10-10,1.919,1.667,1.415
2008-10-13,1.847,1.624,1.401
2008-10-14,1.856,1.598,1.34
2008-10-15,1.844,1.569,1.294
2008-10-16,1.806,1.521,1.236
2008-10-17,1.73,1.476,1.222
2008-10-20,1.67,1.447,1.224
2008-10-21,1.605,1.421,1.237
2008-10-22,1.546,1.399,1.252
2008-10-23,1.476,1.382,1.288
2008-10-24,1.47,1.375,1.28
2008-10-27,1.521,1.336,1.151
2008-10-28,1.506,1.324,1.142
2008-10-29,1.495,1.302,1.109
2008-10-30,1.497,1.291,1.085
2008-10-31,1.494,1.275,1.056
2008-11-03,1.475,1.248,1.021
2008-11-05,1.44,1.227,1.014
2008-11-06,1.402,1.2,0.998
2008-11-07,1.328,1.176,1.024
2008-11-10,1.328,1.176,1.024
2008-11-11,1.336,1.193,1.05
2008-11-12,1.339,1.194,1.049
2008-11-13,1.421,1.219,1.017
2008-11-14,1.536,1.256,0.976
2008-11-17,1.769,1.325,0.881
2008-11-18,1.801,1.367,0.933
2008-11-19,1.881,1.422,0.963
2008-11-20,1.898,1.477,1.056
2008-11-21,1.891,1.522,1.153
2008-11-24,1.886,1.534,1.182
2008-11-25,1.859,1.554,1.249
2008-11-26,1.832,1.57,1.308
2008-11-27,1.827,1.58,1.333
2008-11-28,1.827,1.573,1.319
2008-12-01,1.715,1.541,1.367
2008-12-02,1.722,1.546,1.37
2008-12-03,1.712,1.544,1.376
2008-12-04,1.74,1.551,1.362
2008-12-05,1.796,1.567,1.338
2008-12-08,1.887,1.608,1.329
2008-12-09,1.907,1.638,1.369
2008-12-10,1.929,1.674,1.419
2008-12-11,1.929,1.692,1.455
2008-12-12,1.907,1.703,1.499
2008-12-15,1.894,1.71,1.526
2008-12-16,1.887,1.715,1.543
2008-12-17,1.888,1.707,1.526
2008-12-18,1.884,1.7,1.516
2008-12-19,1.871,1.693,1.515
2008-12-22,1.805,1.671,1.537
2008-12-23,1.803,1.646,1.489
2008-12-24,1.765,1.61,1.455
2008-12-25,1.757,1.581,1.405
2008-12-26,1.761,1.566,1.371
2008-12-29,1.758,1.549,1.34
2008-12-30,1.74,1.537,1.334
2008-12-31,1.722,1.526,1.33
2009-01-05,1.737,1.53,1.323
2009-01-06,1.775,1.538,1.301
2009-01-07,1.802,1.546,1.29
2009-01-08,1.835,1.566,1.297
2009-01-09,1.859,1.591,1.323
2009-01-12,1.878,1.623,1.368
2009-01-13,1.892,1.656,1.42
2009-01-14,1.895,1.695,1.495
2009-01-15,1.887,1.723,1.559
2009-01-16,1.832,1.749,1.666
2009-01-19,1.83,1.75,1.67
2009-01-20,1.824,1.744,1.664
2009-01-21,1.827,1.739,1.651
2009-01-22,1.827,1.742,1.657
2009-01-23,1.828,1.748,1.668
2009-02-02,1.84,1.754,1.668
2009-02-03,1.89,1.767,1.644
2009-02-04,1.949,1.781,1.613
2009-02-05,1.965,1.789,1.613
2009-02-06,2.134,1.832,1.53
2009-02-09,2.434,1.918,1.402
2009-02-10,2.643,2.006,1.369
2009-02-11,2.747,2.088,1.429
2009-02-12,2.97,2.204,1.438
2009-02-13,3.217,2.34,1.463
2009-02-16,3.344,2.462,1.58
2009-02-17,3.349,2.543,1.737
2009-02-18,3.317,2.611,1.905
2009-02-19,3.204,2.698,2.192
2009-02-20,3.17,2.772,2.374
2009-02-23,3.205,2.815,2.425
2009-02-24,3.227,2.854,2.481
2009-02-25,3.38,2.947,2.514
2009-02-26,3.384,2.953,2.522
2009-02-27,3.38,2.892,2.404
2009-03-02,3.36,2.849,2.338
2009-03-03,3.36,2.851,2.342
2009-03-04,3.366,2.877,2.388
2009-03-05,3.367,2.884,2.401
2009-03-06,3.363,2.881,2.399
2009-03-09,3.343,2.844,2.345
2009-03-10,3.311,2.815,2.319
2009-03-11,3.023,2.743,2.463
2009-03-12,2.96,2.713,2.466
2009-03-13,2.94,2.727,2.514
2009-03-16,2.933,2.734,2.535
2009-03-17,2.936,2.737,2.538
2009-03-18,2.892,2.723,2.554
2009-03-19,2.965,2.74,2.515
2009-03-20,2.947,2.735,2.523
2009-03-23,3.1,2.788,2.476
2009-03-24,3.172,2.825,2.478
2009-03-25,3.18,2.841,2.502
2009-03-26,3.186,2.869,2.552
2009-03-27,3.186,2.901,2.616
2009-03-31,3.16,2.924,2.688
2009-04-01,3.15,2.94,2.73
2009-04-02,3.131,2.958,2.785
2009-04-03,3.125,2.952,2.779
2009-04-07,3.122,2.958,2.794
2009-04-08,3.047,2.926,2.805
2009-04-09,2.99,2.902,2.814
2009-04-10,2.995,2.908,2.821
2009-04-13,3.013,2.914,2.815
2009-04-14,3.086,2.929,2.772
2009-04-15,3.152,2.954,2.756
2009-04-16,3.251,2.987,2.723
2009-04-17,3.303,3.013,2.723
2009-04-20,3.364,3.047,2.73
2009-04-21,3.387,3.073,2.759
2009-04-22,3.49,3.138,2.786
2009-04-23,3.509,3.194,2.879
2009-04-24,3.503,3.234,2.965
2009-04-27,3.536,3.223,2.91
2009-04-28,3.546,3.212,2.878
2009-04-29,3.548,3.217,2.886
2009-04-30,3.552,3.22,2.888
2009-05-04,3.574,3.234,2.894
2009-05-05,3.608,3.25,2.892
2009-05-06,3.675,3.285,2.895
2009-05-07,3.705,3.294,2.883
2009-05-08,3.714,3.298,2.882
2009-05-11,3.705,3.288,2.871
2009-05-12,3.682,3.35,3.018
2009-05-13,3.645,3.397,3.149
2009-05-14,3.624,3.416,3.208
2009-05-15,3.682,3.453,3.224
2009-05-18,3.888,3.516,3.144
2009-05-19,4.056,3.578,3.1
2009-05-20,4.263,3.648,3.033
2009-05-21,4.38,3.704,3.028
2009-05-22,4.46,3.772,3.084
2009-05-25,4.461,3.857,3.253
2009-05-26,4.616,3.956,3.296
2009-05-27,4.689,4.053,3.417
2009-06-02,4.752,4.185,3.618
2009-06-03,4.781,4.283,3.785
2009-06-04,4.898,4.365,3.832
2009-06-05,4.98,4.44,3.9
2009-06-08,5.023,4.485,3.947
2009-06-09,5.006,4.523,4.04
2009-06-10,4.996,4.586,4.176
2009-06-11,4.882,4.647,4.412
2009-06-12,4.887,4.644,4.401
2009-06-15,4.871,4.654,4.437
2009-06-16,4.875,4.629,4.383
2009-06-17,4.872,4.623,4.374
2009-06-18,4.831,4.608,4.385
2009-06-19,4.774,4.586,4.398
2009-06-22,4.754,4.577,4.4
2009-06-23,4.765,4.59,4.415
2009-06-24,4.794,4.596,4.398
2009-06-25,4.788,4.594,4.4
2009-06-26,4.782,4.61,4.438
2009-06-29,4.782,4.61,4.438
2009-06-30,4.782,4.61,4.438
2009-07-01,4.802,4.595,4.388
2009-07-02,4.792,4.582,4.372
2009-07-03,4.792,4.572,4.352
2009-07-06,4.792,4.556,4.32
2009-07-07,4.78,4.55,4.32
2009-07-08,4.873,4.566,4.259
2009-07-09,5.284,4.648,4.012
2009-07-10,5.504,4.726,3.948
2009-07-14,5.726,4.824,3.922
2009-07-15,5.923,4.942,3.961
2009-07-16,6.029,5.055,4.081
2009-07-17,6.064,5.144,4.224
2009-07-20,6.082,5.253,4.424
2009-07-21,5.961,5.34,4.719
2009-07-22,5.78,5.416,5.052
2009-07-23,5.903,5.521,5.139
2009-07-24,5.993,5.559,5.125
2009-07-27,6.095,5.615,5.135
2009-07-28,6.208,5.667,5.126
2009-07-29,6.204,5.652,5.1
2009-07-30,6.209,5.635,5.061
2009-07-31,6.206,5.649,5.092
2009-08-03,6.252,5.682,5.112
2009-08-04,6.449,5.793,5.137
2009-08-05,6.525,5.887,5.249
2009-08-06,6.605,5.918,5.231
2009-08-07,6.619,5.931,5.243
2009-08-10,6.619,5.931,5.243
2009-08-11,6.648,5.945,5.242
2009-08-12,6.668,6.021,5.374
2009-08-13,6.59,6.101,5.612
2009-08-14,6.55,6.113,5.676
2009-08-18,6.725,6.048,5.371
2009-08-19,6.785,5.906,5.027
2009-08-20,6.714,5.81,4.906
2009-08-21,6.582,5.719,4.856
2009-08-24,6.518,5.666,4.814
2009-08-25,6.456,5.595,4.734
2009-08-26,6.331,5.553,4.775
2009-08-27,6.159,5.506,4.853
2009-08-28,5.958,5.458,4.958
2009-08-31,5.913,5.414,4.915
2009-09-01,5.933,5.394,4.855
2009-09-02,5.922,5.4,4.878
2009-09-03,5.923,5.401,4.879
2009-09-07,5.929,5.406,4.883
2009-09-08,6.017,5.44,4.863
2009-09-09,6.341,5.553,4.765
2009-09-10,6.436,5.587,4.738
2009-09-11,6.529,5.623,4.717
2009-09-14,6.713,5.693,4.673
2009-09-15,6.812,5.796,4.78
2009-09-16,6.796,5.903,5.01
2009-09-17,6.892,6.072,5.252
2009-09-18,6.889,6.194,5.499
2009-09-21,6.958,6.338,5.718
2009-09-22,6.972,6.428,5.884
2009-09-23,6.991,6.444,5.897
2009-09-24,7.079,6.522,5.965
2009-09-25,7.075,6.578,6.081
2009-09-28,7.077,6.594,6.111
2009-09-29,7.058,6.633,6.208
2009-09-30,6.932,6.688,6.444
2009-10-09,7.111,6.731,6.351
2009-10-12,7.352,6.817,6.282
2009-10-13,7.538,6.874,6.21
2009-10-14,7.676,6.946,6.216
2009-10-15,7.862,7.062,6.262
2009-10-16,8.036,7.148,6.26
2009-10-19,8.345,7.303,6.261
2009-10-20,8.891,7.549,6.207
2009-10-21,9.192,7.776,6.36
2009-10-22,9.31,7.99,6.67
2009-10-23,9.465,8.164,6.863
2009-10-26,9.716,8.355,6.994
2009-10-27,9.879,8.542,7.205
2009-10-28,10.104,8.784,7.464
2009-10-29,10.117,8.961,7.805
2009-10-30,9.983,9.13,8.277
2009-11-02,9.915,9.265,8.615
2009-11-03,9.959,9.315,8.671
2009-11-04,9.953,9.319,8.685
2009-11-05,9.905,9.351,8.797
2009-11-06,9.89,9.358,8.826
2009-11-09,9.902,9.369,8.836
2009-11-10,9.943,9.394,8.845
2009-11-11,9.902,9.384,8.866
2009-11-12,9.902,9.384,8.866
2009-11-13,9.898,9.381,8.864
2009-11-16,9.927,9.391,8.855
2009-11-17,9.909,9.379,8.849
2009-11-18,9.874,9.4,8.926
2009-11-19,9.861,9.416,8.971
2009-11-20,9.804,9.442,9.08
2009-11-23,10.018,9.504,8.99
2009-11-24,10.011,9.5,8.989
2009-11-25,10.0,9.496,8.992
2009-11-26,10.046,9.444,8.842
2009-11-27,10.106,9.38,8.654
2009-11-30,10.038,9.342,8.646
2009-12-01,10.134,9.383,8.632
2009-12-02,10.44,9.504,8.568
2009-12-03,10.811,9.647,8.483
2009-12-04,10.966,9.761,8.556
2009-12-07,11.07,9.802,8.534
2009-12-08,11.225,9.9,8.575
2009-12-09,11.38,9.993,8.606
2009-12-10,11.376,10.15,8.924
2009-12-11,11.131,10.317,9.503
2009-12-14,10.885,10.422,9.959
2009-12-15,10.722,10.469,10.216
2009-12-16,10.813,10.431,10.049
2009-12-17,11.008,10.295,9.582
2009-12-18,11.138,10.178,9.218
2009-12-21,11.137,10.059,8.981
2009-12-22,11.044,9.942,8.84
2009-12-23,10.85,9.83,8.81
2009-12-24,10.67,9.759,8.848
2009-12-25,10.466,9.673,8.88
2009-12-28,10.267,9.613,8.959
2009-12-29,10.013,9.522,9.031
2009-12-30,9.861,9.439,9.017
2009-12-31,9.863,9.429,8.995
2010-01-04,9.857,9.438,9.019
2010-01-05,9.876,9.422,8.968
2010-01-06,9.934,9.374,8.814
2010-01-07,10.02,9.274,8.528
2010-01-08,9.912,9.149,8.386
2010-01-11,9.923,9.003,8.083
2010-01-12,9.678,8.892,8.106
2010-01-13,9.566,8.79,8.014
2010-01-14,9.478,8.74,8.002
2010-01-15,9.348,8.691,8.034
2010-01-18,9.166,8.64,8.114
2010-01-19,9.234,8.654,8.074
2010-01-20,9.259,8.663,8.067
2010-01-21,9.287,8.693,8.099
2010-01-22,9.318,8.723,8.128
2010-01-25,9.241,8.755,8.269
2010-01-26,9.32,8.702,8.084
2010-01-27,9.457,8.645,7.833
2010-01-28,9.481,8.577,7.673
2010-01-29,9.494,8.476,7.458
2010-02-01,9.442,8.38,7.318
2010-02-02,9.164,8.244,7.324
2010-02-03,8.964,8.177,7.39
2010-02-04,8.784,8.119,7.454
2010-02-05,8.486,8.04,7.594
2010-02-08,8.357,7.999,7.641
2010-02-09,8.413,8.017,7.621
2010-02-10,8.493,8.077,7.661
2010-02-11,8.557,8.115,7.673
2010-02-12,8.669,8.203,7.737
2010-02-22,8.792,8.295,7.798
2010-02-23,8.904,8.39,7.876
2010-02-24,9.008,8.441,7.874
2010-02-26,9.258,8.54,7.822
2010-03-01,9.436,8.663,7.89
2010-03-02,9.503,8.785,8.067
2010-03-03,9.659,8.905,8.151
2010-03-04,9.641,8.972,8.303
2010-03-05,9.583,9.049,8.515
2010-03-08,9.714,9.151,8.588
2010-03-09,9.942,9.271,8.6
2010-03-10,10.054,9.371,8.688
2010-03-11,9.997,9.421,8.845
2010-03-12,10.026,9.394,8.762
2010-03-15,10.062,9.348,8.634
2010-03-16,10.071,9.317,8.563
2010-03-17,10.037,9.293,8.549
2010-03-18,10.036,9.3,8.564
2010-03-19,10.036,9.299,8.562
2010-03-22,9.954,9.253,8.552
